age,job,marital,education,balance,housing,duration,campaign,approval
46.0,blue-collar,married,primary,143,yes,279.0,1,no
56.0,retired,divorced,secondary,212,no,27.0,1,no
36.0,management,married,tertiary,9,no,386.0,4,yes
33.0,blue-collar,married,primary,3074,no,679.0,1,no
52.0,management,married,tertiary,575,no,315.0,1,no
51.0,blue-collar,married,secondary,397,yes,293.0,2,no
33.0,blue-collar,married,secondary,640,yes,439.0,3,no
54.0,services,married,secondary,158,yes,198.0,1,no
44.0,management,married,secondary,2984,yes,770.0,2,no
50.0,entrepreneur,married,secondary,1011,yes,340.0,2,no
45.0,blue-collar,single,secondary,0,yes,1472.0,1,yes
36.0,management,married,tertiary,1133,yes,293.0,1,yes
42.0,technician,married,secondary,4945,yes,311.0,2,yes
37.0,technician,married,secondary,712,yes,291.0,2,no
28.0,services,single,secondary,-427,yes,965.0,2,no
56.0,admin.,married,secondary,2146,no,594.0,1,no
59.0,admin.,married,secondary,92,yes,139.0,2,no
32.0,unemployed,married,secondary,10,yes,501.0,4,no
57.0,retired,married,primary,1238,yes,274.0,1,no
49.0,admin.,single,secondary,981,yes,10.0,3,no
56.0,entrepreneur,married,unknown,575,no,18.0,2,no
48.0,admin.,divorced,unknown,-70,no,243.0,1,no
27.0,student,single,tertiary,3733,yes,198.0,1,yes
31.0,management,single,tertiary,574,yes,410.0,2,no
28.0,blue-collar,single,secondary,43,no,190.0,1,no
36.0,management,married,tertiary,428,no,121.0,1,no
58.0,housemaid,married,primary,0,yes,148.0,1,no
46.0,admin.,married,secondary,0,yes,239.0,2,no
32.0,management,single,tertiary,474,yes,90.0,3,no
39.0,services,married,secondary,-540,no,29.0,1,no
35.0,self-employed,married,tertiary,560,yes,58.0,1,no
31.0,management,married,tertiary,325,yes,1139.0,2,yes
29.0,management,single,tertiary,437,no,504.0,1,yes
48.0,blue-collar,married,primary,574,no,348.0,1,no
60.0,retired,married,primary,0,no,130.0,3,no
74.0,retired,married,secondary,935,no,100.0,1,no
30.0,services,married,secondary,699,yes,544.0,1,no
52.0,admin.,single,primary,0,no,182.0,11,no
24.0,blue-collar,married,secondary,-220,yes,90.0,1,no
29.0,services,married,secondary,11417,yes,272.0,2,no
33.0,housemaid,married,primary,212,yes,260.0,2,no
34.0,blue-collar,married,secondary,67,yes,672.0,3,no
45.0,admin.,divorced,secondary,0,no,264.0,1,yes
31.0,blue-collar,married,secondary,0,no,275.0,2,no
45.0,technician,married,secondary,1673,no,76.0,1,no
27.0,services,married,secondary,-1202,yes,749.0,2,no
30.0,management,single,tertiary,4213,no,142.0,4,no
45.0,blue-collar,married,primary,0,no,454.0,2,no
57.0,blue-collar,married,secondary,1521,yes,102.0,2,no
34.0,management,married,tertiary,1310,no,521.0,3,no
40.0,admin.,married,secondary,0,yes,57.0,1,no
39.0,management,married,tertiary,399,no,504.0,1,no
46.0,technician,married,tertiary,405,no,138.0,3,no
55.0,management,divorced,tertiary,9756,yes,103.0,2,yes
25.0,management,single,tertiary,2506,no,485.0,1,yes
34.0,management,married,tertiary,697,no,166.0,1,no
37.0,blue-collar,married,primary,403,yes,318.0,2,no
64.0,retired,divorced,tertiary,890,no,531.0,3,no
45.0,technician,divorced,secondary,809,yes,155.0,2,no
57.0,housemaid,married,secondary,158,yes,73.0,1,no
21.0,student,single,unknown,137,yes,198.0,3,no
58.0,housemaid,married,secondary,2705,no,137.0,1,no
41.0,blue-collar,single,secondary,75,yes,479.0,9,yes
41.0,management,married,unknown,2457,yes,285.0,1,no
58.0,management,married,tertiary,541,yes,98.0,1,no
33.0,management,married,tertiary,287,yes,199.0,2,no
32.0,management,married,tertiary,273,yes,97.0,3,no
44.0,services,divorced,secondary,0,yes,389.0,5,no
47.0,unknown,married,unknown,677,no,384.0,1,no
41.0,self-employed,married,primary,340,no,37.0,3,no
54.0,technician,married,tertiary,98,no,420.0,4,no
47.0,technician,divorced,tertiary,477,yes,973.0,1,no
32.0,management,single,tertiary,2629,no,77.0,4,no
59.0,housemaid,married,tertiary,0,no,376.0,2,no
29.0,technician,single,tertiary,2325,no,125.0,1,yes
48.0,services,married,secondary,-20,no,142.0,2,no
32.0,technician,single,secondary,230,yes,442.0,1,yes
46.0,management,divorced,secondary,-852,no,728.0,2,no
31.0,blue-collar,single,primary,-280,no,281.0,3,no
53.0,blue-collar,married,secondary,25,no,528.0,2,yes
34.0,technician,single,tertiary,9851,yes,128.0,5,no
48.0,services,single,unknown,5095,yes,71.0,1,no
32.0,technician,married,secondary,687,no,161.0,4,no
31.0,management,married,secondary,1368,yes,129.0,4,no
27.0,blue-collar,single,primary,-179,yes,54.0,2,no
60.0,admin.,married,secondary,-396,yes,443.0,1,no
34.0,blue-collar,single,tertiary,1011,yes,136.0,1,no
52.0,self-employed,married,secondary,9,no,44.0,1,no
48.0,blue-collar,married,secondary,1159,yes,1181.0,9,no
45.0,technician,married,primary,-322,no,225.0,2,no
54.0,technician,divorced,secondary,1114,yes,81.0,1,no
52.0,services,married,secondary,2072,no,224.0,1,no
47.0,entrepreneur,married,tertiary,459,yes,189.0,4,no
54.0,unknown,married,secondary,1157,no,98.0,2,no
34.0,blue-collar,married,secondary,8309,yes,50.0,1,no
39.0,technician,single,tertiary,1043,no,195.0,10,no
46.0,technician,married,secondary,2098,no,110.0,2,no
26.0,unemployed,single,secondary,461,no,214.0,1,no
37.0,technician,single,secondary,61,yes,182.0,8,no
47.0,blue-collar,married,secondary,1203,yes,239.0,2,no
35.0,technician,married,secondary,1067,no,179.0,6,no
57.0,unemployed,married,primary,0,no,540.0,1,no
34.0,management,married,tertiary,1657,yes,566.0,2,no
47.0,technician,married,secondary,1219,no,697.0,4,yes
27.0,technician,married,secondary,7,yes,98.0,2,no
40.0,blue-collar,married,secondary,-839,yes,1018.0,2,yes
39.0,technician,married,secondary,994,no,221.0,1,no
36.0,entrepreneur,married,tertiary,6,no,246.0,1,no
42.0,technician,single,secondary,0,no,656.0,2,no
23.0,blue-collar,single,primary,8627,yes,281.0,1,no
34.0,management,married,tertiary,133,yes,65.0,1,no
34.0,blue-collar,married,secondary,247,yes,193.0,5,no
49.0,services,married,secondary,1114,no,283.0,1,no
57.0,blue-collar,married,primary,1592,no,78.0,4,no
59.0,retired,married,unknown,0,no,425.0,6,no
57.0,admin.,married,tertiary,46,no,238.0,2,no
34.0,blue-collar,married,secondary,1221,yes,182.0,1,no
61.0,management,married,secondary,985,no,998.0,6,yes
35.0,blue-collar,divorced,secondary,0,yes,477.0,1,no
42.0,management,married,tertiary,520,no,158.0,1,no
57.0,services,married,tertiary,10,no,320.0,3,no
42.0,blue-collar,married,secondary,2157,yes,149.0,1,no
53.0,retired,married,secondary,6095,yes,410.0,5,no
63.0,retired,married,tertiary,133,yes,104.0,2,no
47.0,self-employed,married,secondary,1121,no,454.0,6,no
54.0,services,married,secondary,88,yes,190.0,1,no
45.0,admin.,married,secondary,0,no,145.0,10,no
28.0,management,single,tertiary,-328,yes,318.0,2,no
58.0,unemployed,married,secondary,610,yes,246.0,2,no
48.0,management,single,tertiary,414,no,761.0,2,no
35.0,management,divorced,tertiary,0,yes,171.0,1,yes
37.0,self-employed,married,tertiary,0,no,143.0,1,no
37.0,blue-collar,married,secondary,685,yes,968.0,1,no
37.0,management,married,primary,22856,no,154.0,1,no
25.0,services,single,secondary,-352,no,246.0,1,no
58.0,blue-collar,married,secondary,602,yes,201.0,1,no
52.0,management,married,secondary,-588,yes,81.0,4,no
19.0,student,single,secondary,302,no,205.0,1,yes
59.0,blue-collar,married,secondary,5314,yes,200.0,3,no
41.0,technician,married,secondary,64,yes,210.0,2,no
34.0,technician,single,tertiary,632,no,215.0,10,no
35.0,technician,single,secondary,5731,yes,164.0,2,no
41.0,technician,married,secondary,902,no,35.0,6,no
28.0,blue-collar,single,secondary,6307,yes,615.0,1,no
53.0,management,divorced,secondary,112,no,246.0,3,no
35.0,services,married,secondary,0,no,42.0,1,no
33.0,admin.,single,tertiary,621,no,217.0,1,no
37.0,technician,single,secondary,435,yes,210.0,1,no
32.0,technician,married,secondary,782,yes,116.0,4,no
32.0,blue-collar,married,secondary,478,yes,200.0,1,no
54.0,services,married,unknown,7864,yes,145.0,4,no
44.0,blue-collar,married,secondary,1910,yes,41.0,1,no
36.0,technician,divorced,tertiary,1174,yes,192.0,2,no
56.0,admin.,married,secondary,1270,yes,80.0,2,no
30.0,management,single,tertiary,18,no,121.0,11,no
36.0,blue-collar,married,secondary,141,yes,106.0,3,no
43.0,management,married,tertiary,2886,no,230.0,1,no
40.0,technician,married,secondary,2715,yes,125.0,2,no
32.0,technician,single,tertiary,1100,yes,67.0,1,no
34.0,blue-collar,married,secondary,516,yes,26.0,1,no
37.0,services,married,secondary,1,no,395.0,2,no
28.0,admin.,single,secondary,775,no,603.0,2,no
35.0,unknown,married,primary,634,no,185.0,2,no
53.0,blue-collar,single,secondary,5715,no,287.0,2,no
60.0,admin.,married,unknown,1088,yes,149.0,1,no
40.0,entrepreneur,married,secondary,1532,yes,173.0,7,no
57.0,retired,married,primary,75,no,118.0,2,no
29.0,technician,single,secondary,103,no,314.0,1,no
44.0,blue-collar,married,primary,134,yes,378.0,1,no
41.0,admin.,single,secondary,748,no,94.0,7,no
47.0,technician,married,secondary,1990,yes,108.0,4,no
43.0,technician,married,tertiary,192,no,203.0,2,no
37.0,technician,single,secondary,267,no,121.0,1,no
34.0,technician,single,tertiary,586,yes,489.0,2,no
30.0,blue-collar,single,secondary,648,yes,287.0,1,no
57.0,entrepreneur,divorced,secondary,25,yes,652.0,1,no
26.0,admin.,single,secondary,96,yes,612.0,2,no
34.0,management,married,tertiary,1116,yes,53.0,5,no
46.0,technician,divorced,secondary,-90,no,270.0,1,yes
38.0,entrepreneur,married,tertiary,170,yes,442.0,1,yes
37.0,technician,single,secondary,3665,no,664.0,3,yes
28.0,management,single,tertiary,2380,no,394.0,2,no
57.0,blue-collar,married,primary,179,no,230.0,3,no
39.0,management,married,tertiary,763,yes,877.0,7,yes
49.0,services,married,secondary,320,no,1971.0,4,yes
38.0,technician,married,secondary,1960,yes,161.0,2,no
27.0,blue-collar,married,secondary,818,yes,188.0,5,no
30.0,admin.,married,secondary,2678,yes,23.0,5,no
38.0,admin.,married,tertiary,1980,no,176.0,2,no
36.0,management,married,tertiary,1582,no,26.0,2,no
38.0,retired,single,unknown,62,no,212.0,1,no
59.0,housemaid,married,primary,235,no,119.0,2,no
37.0,management,married,tertiary,489,yes,205.0,5,no
29.0,self-employed,married,tertiary,3931,yes,73.0,4,no
43.0,blue-collar,married,secondary,699,yes,1258.0,2,yes
33.0,technician,married,secondary,58,yes,57.0,2,no
54.0,housemaid,divorced,secondary,1327,no,115.0,2,no
55.0,services,married,secondary,557,no,58.0,1,no
32.0,technician,single,tertiary,741,yes,238.0,1,no
48.0,management,married,primary,3230,yes,207.0,3,no
33.0,management,single,tertiary,1439,yes,178.0,2,no
46.0,admin.,married,secondary,120,yes,20.0,11,no
44.0,management,married,tertiary,1058,no,188.0,3,yes
47.0,blue-collar,married,primary,881,yes,143.0,1,no
38.0,technician,married,secondary,6728,no,232.0,1,yes
80.0,retired,married,secondary,462,no,127.0,2,no
40.0,self-employed,married,secondary,167,yes,380.0,4,no
43.0,entrepreneur,married,tertiary,1574,yes,167.0,3,no
32.0,technician,single,tertiary,1625,no,796.0,1,yes
39.0,management,married,tertiary,562,no,303.0,2,no
33.0,technician,married,secondary,9305,yes,407.0,2,no
31.0,technician,single,secondary,35,no,229.0,1,no
36.0,management,single,tertiary,0,no,108.0,2,no
35.0,management,single,tertiary,2486,yes,265.0,1,no
25.0,services,single,secondary,368,no,168.0,1,no
33.0,management,single,secondary,1558,yes,97.0,1,no
23.0,blue-collar,single,primary,8627,yes,169.0,1,no
31.0,management,single,tertiary,2590,no,103.0,2,no
36.0,management,married,tertiary,0,yes,599.0,3,no
44.0,technician,single,tertiary,900,yes,322.0,2,no
55.0,blue-collar,married,primary,1649,yes,52.0,3,no
51.0,housemaid,divorced,secondary,9228,no,655.0,4,yes
36.0,admin.,married,secondary,0,yes,101.0,2,no
27.0,unemployed,single,tertiary,1,no,65.0,2,no
40.0,services,married,secondary,771,yes,173.0,4,no
49.0,services,married,secondary,280,yes,162.0,3,no
59.0,retired,married,primary,46,no,78.0,2,no
32.0,management,married,tertiary,2431,yes,646.0,5,yes
42.0,retired,single,tertiary,308,no,114.0,2,no
35.0,management,divorced,tertiary,160,yes,141.0,6,no
29.0,blue-collar,single,secondary,555,yes,133.0,4,no
29.0,technician,single,secondary,778,yes,1994.0,2,no
37.0,blue-collar,single,secondary,48,no,140.0,2,no
49.0,admin.,married,primary,169,yes,82.0,3,no
51.0,services,divorced,secondary,12,yes,150.0,1,no
61.0,housemaid,married,primary,848,no,605.0,1,no
43.0,management,married,secondary,481,yes,164.0,1,no
42.0,services,married,tertiary,12223,yes,36.0,1,no
24.0,blue-collar,married,secondary,-254,yes,290.0,2,no
46.0,self-employed,married,tertiary,1148,no,104.0,2,no
23.0,admin.,single,secondary,5,no,413.0,1,no
26.0,services,single,secondary,50,yes,153.0,1,no
43.0,blue-collar,divorced,primary,92,yes,237.0,2,no
35.0,technician,single,tertiary,470,yes,743.0,13,yes
38.0,technician,married,secondary,0,no,82.0,4,no
56.0,unemployed,divorced,primary,109,no,924.0,4,no
31.0,services,married,secondary,440,yes,117.0,3,no
32.0,management,single,tertiary,0,no,550.0,4,yes
28.0,services,single,secondary,2685,no,5.0,1,no
26.0,admin.,divorced,secondary,-3,yes,181.0,5,no
49.0,management,married,tertiary,7007,no,325.0,2,no
33.0,admin.,married,secondary,220,yes,345.0,1,no
80.0,retired,married,primary,1548,no,331.0,2,no
40.0,blue-collar,married,secondary,326,yes,112.0,1,no
42.0,technician,divorced,secondary,0,yes,115.0,6,no
46.0,blue-collar,married,secondary,123,no,381.0,3,no
32.0,management,single,tertiary,697,no,119.0,1,no
37.0,services,single,tertiary,223,yes,25.0,1,no
32.0,student,married,secondary,1694,yes,929.0,1,no
53.0,management,married,tertiary,4446,yes,429.0,1,no
39.0,management,married,tertiary,894,yes,491.0,1,no
31.0,technician,divorced,secondary,202,yes,146.0,1,no
34.0,management,single,tertiary,0,no,191.0,2,no
44.0,technician,married,tertiary,1707,no,406.0,3,no
35.0,technician,married,secondary,13658,yes,220.0,2,no
39.0,admin.,married,secondary,406,no,253.0,5,no
55.0,services,married,secondary,96,no,340.0,2,no
34.0,housemaid,married,secondary,0,yes,154.0,1,yes
39.0,technician,married,tertiary,-276,no,121.0,4,no
58.0,retired,married,secondary,413,no,104.0,5,no
37.0,blue-collar,married,primary,655,yes,127.0,2,no
56.0,retired,divorced,primary,694,no,144.0,1,yes
32.0,admin.,single,secondary,10218,yes,149.0,2,no
41.0,technician,single,tertiary,1646,yes,261.0,1,yes
29.0,admin.,single,tertiary,14,no,87.0,1,no
44.0,management,married,tertiary,7635,no,719.0,5,no
24.0,blue-collar,married,secondary,9,yes,292.0,7,no
43.0,management,single,secondary,1029,yes,145.0,1,no
26.0,admin.,married,tertiary,2855,no,52.0,3,no
39.0,admin.,married,secondary,260,yes,146.0,1,no
49.0,blue-collar,married,secondary,2039,yes,451.0,1,yes
52.0,blue-collar,divorced,primary,-97,yes,167.0,4,no
33.0,blue-collar,married,tertiary,1465,no,98.0,4,no
30.0,blue-collar,married,secondary,125,yes,238.0,2,no
32.0,technician,single,tertiary,930,no,85.0,7,no
27.0,management,single,tertiary,0,yes,323.0,4,no
58.0,blue-collar,married,primary,73,no,116.0,1,no
46.0,retired,married,primary,-35,yes,304.0,3,no
28.0,management,single,tertiary,1351,no,267.0,1,no
39.0,services,married,primary,1601,yes,201.0,2,no
41.0,services,married,unknown,88,yes,105.0,1,no
38.0,services,married,secondary,435,yes,193.0,2,no
50.0,unemployed,divorced,secondary,717,yes,113.0,1,no
56.0,services,married,secondary,705,yes,151.0,2,no
34.0,technician,married,secondary,1553,no,200.0,2,no
33.0,blue-collar,divorced,secondary,-131,yes,145.0,1,no
61.0,technician,married,secondary,1191,no,214.0,4,yes
36.0,admin.,single,secondary,47,no,36.0,6,no
34.0,technician,married,tertiary,544,yes,58.0,2,no
36.0,blue-collar,married,secondary,688,yes,174.0,2,no
45.0,management,married,tertiary,242,no,587.0,1,yes
27.0,student,single,tertiary,118,no,112.0,1,no
45.0,admin.,married,secondary,-388,yes,175.0,2,no
40.0,self-employed,married,tertiary,1603,no,279.0,1,no
36.0,management,single,secondary,1511,yes,270.0,1,yes
46.0,blue-collar,married,primary,147,yes,116.0,2,no
37.0,entrepreneur,married,tertiary,836,yes,129.0,2,no
36.0,technician,married,secondary,55,yes,38.0,2,no
37.0,admin.,married,secondary,1123,no,138.0,1,no
22.0,student,single,tertiary,691,no,338.0,1,yes
49.0,technician,married,secondary,12531,no,77.0,8,no
35.0,management,married,tertiary,552,yes,314.0,2,no
50.0,housemaid,married,primary,0,no,179.0,2,no
31.0,services,married,tertiary,309,yes,294.0,1,no
47.0,services,single,secondary,33,yes,298.0,1,no
59.0,blue-collar,married,secondary,681,yes,427.0,2,no
32.0,blue-collar,married,secondary,1787,yes,87.0,4,no
71.0,retired,married,tertiary,14220,yes,397.0,1,yes
31.0,management,single,tertiary,12569,no,344.0,1,yes
41.0,blue-collar,married,primary,4,no,74.0,5,no
35.0,blue-collar,married,primary,3587,yes,148.0,4,no
36.0,management,married,tertiary,254,no,161.0,3,no
46.0,blue-collar,divorced,primary,1712,no,110.0,1,no
46.0,blue-collar,married,secondary,4855,yes,1529.0,1,no
47.0,technician,married,tertiary,2408,no,236.0,1,no
35.0,management,single,tertiary,252,yes,89.0,2,no
37.0,blue-collar,married,secondary,346,yes,390.0,1,no
56.0,admin.,married,secondary,45,no,1467.0,1,yes
46.0,admin.,married,secondary,556,yes,646.0,3,yes
44.0,management,divorced,tertiary,-710,yes,183.0,1,no
48.0,technician,single,tertiary,-551,yes,168.0,2,no
28.0,blue-collar,single,secondary,56,yes,66.0,1,no
38.0,entrepreneur,married,tertiary,1514,no,160.0,3,no
34.0,management,single,tertiary,178,yes,14.0,2,no
56.0,technician,married,secondary,359,yes,220.0,4,no
55.0,retired,divorced,secondary,1580,no,1007.0,1,yes
44.0,blue-collar,divorced,secondary,221,no,149.0,13,no
38.0,technician,married,tertiary,1161,yes,665.0,1,no
53.0,retired,married,secondary,1278,yes,174.0,3,no
41.0,admin.,single,tertiary,982,no,105.0,1,no
34.0,technician,single,secondary,16,no,990.0,1,yes
34.0,management,single,tertiary,1,no,582.0,1,no
35.0,services,married,secondary,128,yes,136.0,1,no
42.0,entrepreneur,married,tertiary,42045,no,205.0,2,no
56.0,blue-collar,married,primary,828,yes,214.0,1,no
37.0,management,divorced,tertiary,0,yes,217.0,6,no
47.0,housemaid,married,secondary,3940,yes,171.0,2,no
29.0,blue-collar,married,secondary,125,yes,50.0,1,no
41.0,management,married,tertiary,140,yes,65.0,3,no
43.0,technician,single,secondary,593,yes,55.0,1,no
38.0,self-employed,married,secondary,746,no,256.0,3,no
31.0,technician,married,secondary,589,yes,151.0,1,no
32.0,management,single,tertiary,2343,no,226.0,1,no
40.0,management,married,tertiary,294,yes,97.0,5,no
45.0,admin.,married,secondary,644,no,92.0,1,no
43.0,management,married,secondary,-26,yes,343.0,1,no
27.0,services,single,secondary,3354,yes,493.0,5,no
33.0,management,single,tertiary,23,no,216.0,3,no
37.0,admin.,married,secondary,7,yes,224.0,7,no
60.0,admin.,married,secondary,3735,no,190.0,1,yes
51.0,self-employed,married,unknown,2094,no,458.0,6,yes
44.0,blue-collar,married,secondary,508,yes,222.0,1,no
48.0,management,married,unknown,0,yes,612.0,1,no
57.0,blue-collar,married,primary,93,yes,137.0,1,no
29.0,technician,single,tertiary,0,yes,104.0,2,no
